"","uf","date","epiweek","cases","minTemp","medTemp","maxTemp","minPrecip","medPrecip","maxPrecip","minPressure","medPressure","maxPressure","minRH","medRH","maxRH","meanRainyDays","meanThermalRange","enso","iod","pdo","population","test"
"665","MG",2016-08-07,201632,136,9.37987142857143,20.2485857142857,32.6778142857143,0,1.0181,38.3951,0.8449,0.917657142857143,0.984642857142857,22.1974857142857,59.3622714285714,96.753,3.4524089306698,11.7763091992614,0.187623,-1.365915,1.170794,20576924,"Y"
"666","MG",2016-08-14,201633,174,10.9098,22.2509571428571,34.5277571428571,0,1.6791,37.5212,0.843071428571429,0.916114285714286,0.983285714285714,24.9121857142857,61.7713857142857,95.665,5.37485311398355,11.6701679704549,0.149477,-1.196742,1.263301,20576924,"Y"
"667","MG",2016-08-21,201634,148,8.36484285714286,19.3453428571429,32.1663142857143,0,0.8241,71.8842,0.846057142857143,0.918957142857143,0.986571428571429,27.2679714285714,62.9303571428571,95.1708285714286,4.46886016451234,10.2055502098372,0.137284,-1.176888,1.356534,20576924,"Y"
"668","MG",2016-08-28,201635,120,11.7133,21.4109714285714,32.8540428571429,0,1.8369,58.0019,0.845485714285714,0.918242857142857,0.986571428571429,22.9384571428571,63.6165142857143,98.2968,5.213866039953,10.6188492361927,0.098495,-1.296567,1.461125,20576924,"Y"
"669","MG",2016-09-04,201636,151,12.0543857142857,21.7740857142857,33.0575857142857,0,1.024,29.0171,0.846242857142857,0.918728571428571,0.986685714285714,19.6870714285714,61.2412,97.1159714285714,4.85546415981199,10.7236419002854,0.053776,-1.656475,1.295857,20576924,"Y"
"670","MG",2016-09-11,201637,177,13.0531285714286,23.5831714285714,35.0751571428571,0,0.5502,34.965,0.843914285714286,0.916442857142857,0.9846,17.1183142857143,53.6808,97.1593571428571,4.09870740305523,12.0940122209166,0.041126,-1.766378,1.270494,20576924,"Y"
"671","MG",2016-09-18,201638,144,11.2442857142857,22.5664142857143,35.1907285714286,0,2.9243,81.2513,0.844271428571429,0.916385714285714,0.983771428571429,21.9789857142857,60.5739285714286,96.8870285714286,5.98589894242068,11.3015344636562,-0.01493,-1.82154,1.124012,20576924,"Y"
"672","MG",2016-09-25,201639,147,11.3487571428571,21.3790285714286,34.8591428571429,0,11.3904,249.0364,0.843357142857143,0.915314285714286,0.982557142857143,20.2139571428571,70.2592428571429,97.1921571428571,6.55581668625147,8.71872116837334,-0.055322,-1.933074,1.390807,20576924,"Y"
"673","MG",2016-10-02,201640,122,10.9469571428571,19.7478,32.5030857142857,0.403,25.2791,317.5787,0.839771428571429,0.913385714285714,0.980242857142857,36.9445,76.6047428571429,98.8234,6.67567567567568,7.69021013933188,-0.130519,-1.796488,1.380859,20576924,"Y"
"674","MG",2016-10-09,201641,167,12.8498142857143,22.029,33.6486428571429,0,3.7333,89.134,0.8449,0.917314285714286,0.984714285714286,30.3666285714286,70.8383285714286,98.1079,6.66509988249119,8.92987302333389,-0.172899,-1.741344,1.081901,20576924,"Y"
"675","MG",2016-10-16,201642,203,16.2785571428571,24.9271428571429,35.9135857142857,0,2.4571,96.5511,0.842457142857143,0.913571428571428,0.980971428571428,23.9575,64.3302571428571,96.6280428571429,6.08460634547591,10.1951751049186,-0.180284,-1.798814,1.086889,20576924,"Y"
"676","MG",2016-10-23,201643,209,14.7784571428571,23.9119571428571,36.4126714285714,0,7.1603,117.5381,0.841771428571429,0.913828571428571,0.980757142857143,20.0607857142857,65.0340714285714,96.3481857142857,6.17508813160987,9.09159098539533,-0.250706,-1.791275,1.032173,20576924,"Y"
"677","MG",2016-10-30,201644,244,13.1348142857143,21.5945428571429,34.9597428571429,1e-04,10.5157,125.9697,0.8452,0.9176,0.984742857142857,21.9099285714286,72.1084857142857,97.5619285714286,6.72502937720329,7.99464730569078,-0.219908,-1.794025,1.012092,20576924,"Y"
"678","MG",2016-11-06,201645,217,13.7649571428571,22.1998285714286,33.0153428571429,0.0247,14.4751,132.6947,0.842414285714286,0.914742857142857,0.981671428571429,31.3698142857143,75.5610571428572,98.0399714285714,6.91069330199765,8.58308631861675,-0.235057,-1.521569,0.83729,20576924,"Y"
"679","MG",2016-11-13,201646,294,13.7387857142857,21.6179714285714,29.3052857142857,4.6621,66.4171,441.5303,0.837885714285714,0.910428571428571,0.976242857142857,58.2947714285714,84.2499428571429,99.2216142857143,7,6.32554722175592,-0.19608,-1.536724,0.941952,20576924,"Y"
"680","MG",2016-11-20,201647,337,13.3400714285714,21.2447,31.0903142857143,0.0011,18.7809,177.9488,0.842285714285714,0.914357142857143,0.980557142857143,45.2346571428571,78.3748,98.2173285714286,6.43243243243243,7.38484764143025,-0.134965,-1.494713,0.611829,20576924,"Y"
"681","MG",2016-11-27,201648,346,15.0054142857143,22.4888428571429,33.6853142857143,9e-04,15.3115,163.5629,0.842757142857143,0.915,0.981185714285714,36.1347285714286,78.3056285714286,97.0229142857143,6.98002350176263,7.49625737787477,-0.091408,-1.618017,0.528736,20576924,"Y"
"682","MG",2016-12-04,201649,421,15.9189714285714,23.3609142857143,31.9656571428571,0.0018,33.1831,228.9932,0.838785714285714,0.911942857142857,0.976942857142857,50.2657285714286,81.4078285714286,98.4812142857143,7,7.49518245761289,0.003834,-1.690325,1.004669,20576924,"Y"
"683","MG",2016-12-11,201650,365,14.9469285714286,21.8302857142857,30.0486571428571,0.4564,46.5828,234.4048,0.841885714285714,0.914071428571429,0.979257142857143,54.4398571428571,84.8373714285714,98.1107,6.99764982373678,6.13996995131778,0.041077,-1.761123,1.117033,20576924,"Y"
"684","MG",2016-12-18,201651,410,14.6022571428571,22.6609428571429,31.3478285714286,0,4.5222,110.4203,0.8437,0.915385714285714,0.981414285714286,40.0736428571429,75.5954,97.9849,6.75205640423032,8.72374655027699,0.044788,-1.766338,0.766587,20576924,"Y"
"685","MG",2016-12-25,201652,476,16.3186285714286,24.8600571428571,33.8060428571429,0,2.5825,75.1268,0.842714285714286,0.914128571428572,0.980457142857143,30.0420571428571,68.6477285714286,96.5003714285714,6.44770857814336,9.9220538358234,0.098123,-1.617318,0.680828,20576924,"Y"
"686","MG",2017-01-01,201701,859,16.7955571428571,25.4483142857143,34.7453428571429,0,1.6645,105.0534,0.8432,0.914285714285714,0.980714285714286,27.4266571428571,66.6353428571429,96.0534714285714,5.8448883666275,9.91372731240557,0.217611,-1.903045,0.974509,20683766,"Y"
"687","MG",2017-01-08,201702,1114,16.6552,24.4427714285714,34.5367571428571,0,21.4592,161.806,0.841014285714286,0.912714285714286,0.978414285714286,31.0220714285714,75.0900857142857,98.7827428571428,6.29847238542891,8.02356802081585,0.142625,-1.915119,0.851821,20683766,"Y"
"688","MG",2017-02-05,201706,1113,15.9548571428571,22.9211285714286,30.3246571428571,0.0243,23.5318,421.0931,0.841357142857143,0.913057142857143,0.978771428571429,52.1164142857143,81.3754714285714,99.1247571428571,7,6.5989915729394,0.243514,-1.830181,1.079904,20683766,"Y"
"689","MG",2017-02-12,201707,1249,15.5611428571429,23.4024285714286,30.767,0,1.737,78.4786,0.844314285714286,0.916228571428571,0.982242857142857,37.874,70.7473428571429,98.2601142857143,6.85898942420682,8.3866250965251,0.211654,-1.631383,0.748639,20683766,"Y"
"690","MG",2017-02-19,201708,979,15.6390714285714,23.8810571428571,32.1320285714286,0,2.2235,33.5829,0.844357142857143,0.915814285714286,0.981985714285714,34.1707,69.0718142857143,98.0438428571429,6.91304347826087,8.86308757763975,0.180469,-1.298133,0.70522,20683766,"Y"
"691","MG",2017-03-12,201711,1182,15.7602857142857,23.9849571428571,34.1246571428571,0,1.7757,62.1873,0.843528571428571,0.914685714285714,0.980457142857143,27.2523714285714,67.5143,98.1650857142857,5.99177438307873,9.22073443008226,0.173609,-1.09815,0.794147,20683766,"Y"
"692","MG",2017-03-19,201712,1140,12.9679857142857,22.0650714285714,33.4076,0.0012,11.7099,128.6437,0.844457142857143,0.916242857142857,0.981628571428572,33.2434857142857,73.828,98.6377142857143,5.80611045828437,8.55965945945946,0.095286,-1.208217,0.610966,20683766,"Y"
"693","MG",2017-03-26,201713,1045,12.1434571428571,21.5770285714286,30.2085,0,9.1385,182.9297,0.843685714285714,0.915057142857143,0.980471428571429,41.3147428571429,73.5506714285714,98.8011285714286,6.59224441833137,7.93433177774047,0.003078,-1.326902,0.27743,20683766,"Y"
"694","MG",2017-04-23,201717,764,12.8968714285714,21.3938571428571,32.7413,0.0025,7.5156,116.0253,0.844214285714286,0.916385714285714,0.982385714285714,36.8410285714286,78.5882714285714,98.2567285714286,6.88014101057579,6.99903243243243,0.207502,-1.058588,0.626391,20683766,"Y"
"695","MG",2017-04-30,201718,821,11.4589428571429,19.8386571428571,29.8380142857143,0,2.013,54.9483,0.846171428571428,0.9186,0.984671428571429,35.5664571428571,75.3167857142857,98.0189571428571,6.84018801410106,7.36661311062615,0.2407,-0.383467,0.498664,20683766,"Y"
"696","MG",2017-05-07,201719,678,11.1422857142857,20.0765,31.8803,0,0.7827,26.8861,0.843828571428571,0.916071428571429,0.982485714285714,31.1571428571429,71.7091857142857,98.1568142857143,5.1433607520564,9.42939001175088,0.271311,-0.374668,0.31857,20683766,"Y"
"697","MG",2017-06-04,201723,407,11.8855285714286,20.7769428571429,32.4036857142857,0,0.1579,14.6236,0.844057142857143,0.917042857142857,0.9836,27.7026714285714,72.1244571428571,97.8734714285714,2.94124559341951,10.2541878630183,-0.002707,-0.564277,0.29587,20683766,"Y"
"698","MG",2017-06-11,201724,307,9.13302857142857,19.0536285714286,30.8824,0,2.2666,45.7256,0.8464,0.919157142857143,0.986242857142857,26.8237714285714,77.1168857142857,98.5581571428571,5.4876615746181,8.67870629511499,0.07516,-0.444867,0.349531,20683766,"Y"
"699","MG",2017-07-09,201728,134,8.48232857142857,17.2494571428571,27.9964571428571,0,0.5846,35.1587,0.8495,0.922942857142857,0.989814285714286,29.6583428571429,74.3615142857143,99.1185857142857,5.36427732079906,8.40634148061105,0.186088,-0.068744,0.295195,20683766,"Y"
"700","MG",2017-07-16,201729,138,8.2391,17.6505285714286,29.2596857142857,0,0.5282,19.8568,0.847628571428571,0.920885714285714,0.988357142857143,24.8799428571429,68.9435285714286,98.2938571428571,4.66039952996475,9.60562183985227,0.191237,-0.153128,0.309065,20683766,"Y"
"701","MG",2017-07-23,201730,107,7.38174285714286,17.2577571428571,28.1618285714286,0,0.2648,26.7643,0.850385714285714,0.923471428571428,0.990528571428571,23.9391285714286,66.3532142857143,98.6236285714286,3.42655699177438,9.68171232163841,0.219702,-0.013102,0.408259,20683766,"Y"
"702","MG",2017-08-20,201734,109,9.41365714285714,18.6184285714286,30.8156285714286,0,0.4662,45.7386,0.846785714285714,0.920071428571429,0.987642857142857,24.1896142857143,66.3490428571429,96.8145857142857,5.01880141010576,9.40868544569414,0.093542,-0.283728,0.426367,20683766,"Y"
"703","MG",2017-08-27,201735,101,10.1831142857143,19.8912428571429,34.5272,0,0.0855,11.1879,0.8467,0.919114285714286,0.986914285714286,16.6992142857143,58.6307,97.5724714285714,2.27732079905993,12.4676663085446,0.040843,-0.215759,0.370021,20683766,"Y"
"704","MG",2017-09-03,201736,114,8.38521428571429,19.456,33.4849571428571,0,0.0222,16.9438,0.847,0.920214285714286,0.988414285714286,16.5280714285714,56.3174714285714,98.3326142857143,2.55464159811986,12.4256235521236,-0.120283,-0.38552,0.365224,20683766,"Y"
"705","MG",2017-09-24,201739,117,12.2026285714286,21.8204285714286,33.5828857142857,0,2.789,53.4932,0.844028571428571,0.916842857142857,0.984742857142857,20.8455857142857,59.9723285714286,97.3321571428571,5.54054054054054,10.3647212858822,-0.365807,-0.807661,0.367361,20683766,"Y"
"706","MG",2017-10-01,201740,147,13.0876428571429,22.1309142857143,34.8414857142857,0,13.5922,99.3333,0.842785714285714,0.915514285714286,0.983114285714286,22.0302857142857,70.3719142857143,97.7487142857143,6.53819036427732,9.90260835991271,-0.378755,-0.731301,0.471248,20683766,"Y"
"707","MG",2017-10-08,201741,131,13.8516571428571,24.0092142857143,36.6909571428571,0,0.1074,39.3559,0.842985714285714,0.915042857142857,0.983042857142857,14.9374142857143,55.5403142857143,97.0658142857143,3.54171562867215,12.3534435621957,-0.478793,-0.78964,0.503179,20683766,"Y"
"708","MG",2017-11-05,201745,128,14.3480857142857,21.1284,29.6240571428571,0.0132,18.9936,152.2034,0.840771428571429,0.913485714285714,0.979557142857143,49.2289571428571,78.7296142857143,97.4936428571429,7,5.93417285546416,-0.535201,-0.43263,0.462106,20683766,"Y"
"709","MG",2017-11-12,201746,164,13.3249857142857,22.6646285714286,32.0482,0.0136,9.9666,152.8337,0.840371428571429,0.912728571428571,0.979157142857143,35.5642714285714,69.6857857142857,98.1086714285714,6.81668625146886,9.16720872922612,-0.49809,-0.52486,0.106483,20683766,"Y"
"710","MG",2017-11-19,201747,164,15.1133285714286,22.0060428571429,31.7316142857143,0.0473,45.1028,257.4927,0.840685714285714,0.913357142857143,0.9794,41.2806714285714,84.0935714285714,99.1192714285714,6.97767332549941,6.66046941413463,-0.569301,-0.697617,0.145289,20683766,"Y"
"711","MG",2017-12-17,201751,257,15.3401571428571,23.0857428571429,31.1744714285714,0,2.7987,86.2276,0.843171428571429,0.915314285714286,0.9817,40.1893857142857,73.7744,97.8720857142857,6.94947121034078,8.40969900956858,-0.443071,-1.024088,0.475473,20683766,"Y"
"712","MG",2017-12-24,201752,223,16.5291857142857,24.4831571428571,33.4167714285714,0,7.2232,161.4775,0.841742857142857,0.913114285714286,0.978971428571429,35.8096142857143,74.4439571428571,96.8494857142857,6.61809635722679,8.55405867047171,-0.412944,-0.755046,0.330394,20683766,"Y"
"713","MG",2018-01-21,201804,553,16.0831714285714,24.6240857142857,34.0876285714286,0,2.1858,83.5044,0.841942857142857,0.913057142857143,0.979057142857143,27.9202428571429,65.7701428571429,97.4392714285714,5.51821386603995,9.44543765318113,-0.505555,-0.534539,-0.028048,20789984,"Y"
"714","MG",2018-01-28,201805,512,15.1994571428571,23.0975285714286,31.1604,0.8065,38.7062,357.0863,0.838671428571429,0.910928571428571,0.975857142857143,49.6217714285714,79.8326142857143,97.9446142857143,6.99177438307873,6.85590956857479,-0.563243,-0.467424,0.441012,20789984,"Y"
"715","MG",2018-02-04,201806,503,14.3271428571429,22.0668571428571,29.4859285714286,0.0359,39.9037,335.4392,0.840757142857143,0.912485714285714,0.977914285714286,49.9247,83.7117428571429,99.1831571428571,6.99059929494712,6.76912902467685,-0.436455,-0.887652,0.636951,20789984,"Y"
"716","MG",2018-03-04,201810,903,16.6782142857143,23.8193285714286,31.9665714285714,0.0042,31.2111,293.214,0.840042857142857,0.912185714285714,0.976971428571429,51.2580142857143,83.2920428571429,99.5031142857143,6.9882491186839,7.08947198254155,-0.029773,-0.369364,-0.40141,20789984,"Y"
"717","MG",2018-03-11,201811,1000,16.6775285714286,24.0555857142857,31.4433285714286,0.0256,17.8581,240.4896,0.841657142857143,0.913457142857143,0.9783,53.4732,79.5433857142857,98.0368428571428,7,8.08391640087292,-0.042953,-0.503007,-0.413541,20789984,"Y"
"718","MG",2018-03-18,201812,1132,16.1763,23.2655142857143,32.4851857142857,0.0078,11.5048,145.9331,0.842214285714286,0.9138,0.979571428571429,46.5417142857143,78.7311857142857,98.1377142857143,6.9882491186839,7.7379022662414,-0.007861,-0.719883,-0.119608,20789984,"Y"
"719","MG",2018-04-15,201816,1871,11.5128714285714,20.0082714285714,29.1737285714286,0.0031,4.4964,96.0323,0.847285714285714,0.919328571428571,0.985128571428571,44.2491857142857,76.2310571428571,98.5037142857143,6.56169212690952,6.65309768339768,0.228514,0.022267,-0.366582,20789984,"Y"
"720","MG",2018-04-22,201817,1393,12.0584285714286,20.4092285714286,31.0702142857143,0,1.955,41.696,0.846114285714286,0.918157142857143,0.984257142857143,36.7386,77.4116285714286,99.0716,6.95534665099883,7.76883778747692,0.351,-0.199928,0.038063,20789984,"Y"
"721","MG",2018-05-20,201821,674,8.6835,17.8508,29.5549285714286,6e-04,4.1307,72.1594,0.844971428571428,0.918357142857143,0.984442857142857,34.2456142857143,72.0371142857143,95.9991428571429,5.46533490011751,8.9190893738459,0.62281,-0.176852,0.182416,20789984,"Y"
"722","MG",2018-05-27,201822,457,8.13952857142857,17.8673,28.7745714285714,0,0.2968,30.1859,0.846714285714286,0.919757142857143,0.986414285714286,31.6479142857143,71.5041857142857,98.6313,4.62162162162162,9.25033523585697,0.641714,-0.166965,0.042164,20789984,"Y"
"723","MG",2018-06-03,201823,444,11.4532714285714,19.8641428571429,31.2211142857143,0,1.8323,51.4069,0.845257142857143,0.918314285714286,0.984771428571429,34.5155285714286,76.4591428571429,98.4850142857143,6.02937720329025,8.27637664932013,0.456766,-0.229462,-0.096553,20789984,"Y"
"724","MG",2018-07-01,201827,245,10.6407,19.4340142857143,30.4518571428571,0,0.0538,5.8125,0.845271428571429,0.917985714285714,0.984885714285714,24.8490142857143,66.1663,99.4878714285714,2.52761457109283,10.6277426221252,0.554803,-0.110529,0.045628,20789984,"Y"
"725","MG",2018-07-08,201828,194,7.90002857142857,18.5688571428571,31.0826714285714,0,1.4151,58.5543,0.845857142857143,0.918985714285714,0.985942857142857,23.9604142857143,67.1684285714286,98.1950285714286,3.52761457109283,10.5668600302166,0.657206,-0.098965,-0.069169,20789984,"Y"
"726","MG",2018-07-15,201829,138,9.23495714285714,18.9546,30.6039,0,0.0081,19.0635,0.847114285714286,0.920014285714286,0.9872,25.8002714285714,67.7391428571429,98.283,2.05875440658049,10.9080969615578,0.661313,-0.068825,-0.017158,20789984,"Y"
"727","MG",2018-08-05,201832,98,10.0196285714286,20.2842571428571,33.9092285714286,0,5.3524,81.7135,0.844157142857143,0.917571428571429,0.984057142857143,25.5605857142857,74.1200714285714,97.5761571428571,6.2256169212691,9.40659714621454,0.682273,-0.621316,0.33626,20789984,"Y"
"728","MG",2018-08-12,201833,96,8.7759,18.5880142857143,32.2457142857143,0,3.087,43.8267,0.846571428571429,0.919042857142857,0.986242857142857,26.2272571428571,70.4196285714286,98.7572428571429,4.56639247943596,9.92873105590062,0.828293,-0.521647,0.613149,20789984,"Y"
"729","MG",2018-08-19,201834,131,10.1897428571429,19.5910857142857,31.9965571428571,0,0.6581,17.2465,0.8467,0.919857142857143,0.987514285714286,24.3381,65.7246714285714,96.9090714285714,4.48531139835488,10.6357991942253,0.871364,-0.384032,0.425192,20789984,"Y"
"730","MG",2018-09-16,201838,129,13.0063428571429,21.7668428571429,35.8983857142857,0,15.5993,143.8003,0.842685714285714,0.915185714285714,0.981742857142857,20.5622857142857,79.3800714285714,98.5168,6.70505287896592,9.15041784455263,0.965422,-0.167165,0.302543,20789984,"Y"
"731","MG",2018-09-23,201839,156,14.8105285714286,23.6417285714286,36.0143142857143,0,0.5677,53.5401,0.843142857142857,0.914685714285714,0.982057142857143,17.9421571428571,62.8081285714286,96.5056857142857,4.47826086956522,10.9867768339768,1.057152,-0.066029,0.63618,20789984,"Y"
"732","MG",2018-09-30,201840,160,14.3486,23.7910142857143,36.5425857142857,0,4.93,88.1787,0.843585714285714,0.914942857142857,0.981957142857143,21.0073857142857,68.9087714285714,95.6672285714286,6.35840188014101,9.18664438475743,1.150367,0.324832,0.760433,20789984,"Y"
